0,0.0
1,0.8849333333333333
2,0.9045166666666666
3,0.90005
4,0.8984
5,0.8989833333333334
6,0.9023666666666667
7,0.9059833333333334
8,0.90725
9,0.90915
10,0.9090333333333334
11,0.9151
12,0.9094666666666666
13,0.9116
14,0.90695
15,0.91595
16,0.9120333333333334
17,0.9129
18,0.9113166666666667
19,0.9126
20,0.9133333333333333
21,0.91335
22,0.9178666666666667
23,0.9159666666666667
24,0.9172333333333333
25,0.9168
26,0.9187166666666666
27,0.9165333333333333
28,0.9168666666666667
29,0.9196666666666666
30,0.9170166666666667
31,0.9169333333333334
32,0.9145166666666666
33,0.9160833333333334
34,0.91975
35,0.9180666666666667
36,0.9177333333333333
37,0.9183666666666667
38,0.9150833333333334
39,0.9184833333333333
40,0.91855
41,0.9160166666666667
42,0.9209333333333334
43,0.9182833333333333
44,0.9174333333333333
45,0.9177666666666666
46,0.9201
47,0.9142166666666667
48,0.9216333333333333
49,0.9202166666666667
50,0.9177833333333333
