0,0.0
1,0.9449
2,0.96275
3,0.9705166666666667
4,0.9748
5,0.9778166666666667
6,0.9800166666666666
7,0.9822
8,0.9836
9,0.9845833333333334
10,0.9854666666666667
11,0.9864166666666667
12,0.9871166666666666
13,0.9875833333333334
14,0.9880666666666666
15,0.98855
16,0.9890166666666667
17,0.9893833333333333
18,0.98975
19,0.9900166666666667
20,0.9903166666666666
21,0.9906833333333334
22,0.9909166666666667
23,0.99145
24,0.9918333333333333
25,0.9921166666666666
26,0.9923833333333333
27,0.99265
28,0.9928
29,0.993
30,0.9932666666666666
31,0.9935
32,0.9936166666666667
33,0.9938
34,0.9938833333333333
35,0.9940666666666667
36,0.9942333333333333
37,0.9943833333333333
38,0.9946166666666667
39,0.9947166666666667
40,0.9948333333333333
41,0.9949333333333333
42,0.995
43,0.9951
44,0.9951833333333333
45,0.9953
46,0.9954333333333333
47,0.9955833333333334
48,0.9955833333333334
49,0.9956
50,0.9956666666666667
